year,showname,potentialgross,difference,averageticket,seatssold,seatsintheater,previews,cap,diffcap
10-05-2009,The Philanthropist,539919.0,-11740.0,49.11,3340,740,8,56.42,-6.23
10-05-2009,Waiting for Godot,712216.0,83574.0,55.95,7670,1004,8,95.49,14.86
10-05-2009,West Side Story,1225805.0,-3878.0,88.13,13579,1697,8,100.02,1.04
10-05-2009,Wicked,1409846.0,-4609.0,95.81,14405,1809,8,99.54,-0.39
17-05-2009,33 Variations,855684.0,45789.0,65.53,5092,1063,8,59.88,8.66
17-05-2009,9 to 5,1306958.0,35322.0,66.84,11934,1611,8,92.6,2.35
17-05-2009,Accent on Youth,446633.0,14152.0,55.5,3550,650,8,68.27,3.73
17-05-2009,August: Osage County,749351.0,30533.0,62.43,3177,979,8,40.56,7.27
17-05-2009,Avenue Q,568137.0,65382.0,57.08,4259,796,8,66.88,18.48
17-05-2009,Billy Elliot: The Musical,1155201.0,24057.0,103.48,11058,1421,8,97.27,3.45
17-05-2009,Blithe Spirit,1069527.0,26611.0,73.03,7656,1479,8,64.71,4.33
17-05-2009,Chicago,894767.0,35319.0,66.75,7282,1080,8,84.28,5.61
17-05-2009,Desire Under the Elms,1070492.0,57493.0,57.24,4363,1403,8,38.87,8.44
17-05-2009,Exit the King,778685.0,39844.0,70.66,6609,1050,8,78.68,6.81
17-05-2009,God of Carnage,811569.0,39588.0,96.99,8634,1078,8,100.12,1.81
17-05-2009,Guys and Dolls,991197.0,13182.0,67.47,6949,1217,8,71.37,2.08
17-05-2009,Hair,1131831.0,119504.0,86.1,10851,1412,8,96.06,-0.89
17-05-2009,In the Heights,936813.0,68785.0,75.39,9578,1365,8,87.71,6.98
17-05-2009,Irena's Vow,603763.0,3436.0,53.43,3532,947,8,46.62,-0.4
17-05-2009,Jersey Boys,846719.0,19549.0,104.51,9886,1222,8,101.13,1.39
17-05-2009,Joe Turner's Come and Gone,588456.0,-3343.0,50.94,4548,1018,8,55.84,-1.85
17-05-2009,Mamma Mia!,1192560.0,38859.0,75.16,11568,1498,8,96.53,3.61
17-05-2009,Mary Poppins,1195594.0,39839.0,60.01,11111,1797,8,77.29,4.63
17-05-2009,Mary Stuart,789048.0,39557.0,63.55,5489,1150,8,59.66,2.17
17-05-2009,Next to Normal,572275.0,31570.0,58.36,5320,772,8,86.14,-0.03
17-05-2009,Reasons to Be Pretty,597009.0,10588.0,49.61,2797,910,8,38.42,2.22
17-05-2009,Rock of Ages,526810.0,52201.0,57.96,7425,979,8,94.8,0.34
17-05-2009,Shrek the Musical,1301080.0,45765.0,70.23,9051,1735,8,65.21,2.44
17-05-2009,South Pacific,987400.0,15104.0,109.88,7936,1041,8,95.29,2.79
17-05-2009,The 39 Steps,518320.0,36101.0,62.46,2385,589,8,50.62,12.33
17-05-2009,The Lion King,1304934.0,9815.0,83.66,12658,1654,8,95.66,0.97
17-05-2009,The Little Mermaid,1128090.0,28201.0,65.61,10067,1520,8,82.79,3.43
17-05-2009,The Norman Conquests,606879.0,61680.0,59.53,5170,780,8,82.85,13.09
17-05-2009,The Phantom of the Opera,1215993.0,54181.0,62.57,11141,1615,8,86.23,6.34
17-05-2009,The Philanthropist,540206.0,27498.0,48.0,3990,740,8,67.4,10.98
17-05-2009,Waiting for Godot,710755.0,10753.0,57.22,7688,1004,8,95.72,0.23
17-05-2009,West Side Story,1225805.0,44202.0,91.73,13527,1697,8,99.64,-0.38
17-05-2009,Wicked,1409846.0,23803.0,97.01,14472,1809,8,100.0,0.46
24-05-2009,33 Variations,534803.0,-97406.0,69.2,3414,1063,5,64.23,4.35
24-05-2009,9 to 5,1306958.0,8228.0,68.78,11718,1611,8,90.92,-1.68
24-05-2009,Accent on Youth,395913.0,-44272.0,56.32,2712,650,8,52.15,-16.12
24-05-2009,August: Osage County,749351.0,-1803.0,62.77,3131,979,8,39.98,-0.58
24-05-2009,Avenue Q,568137.0,47424.0,59.56,4878,796,8,76.6,9.72
24-05-2009,Billy Elliot: The Musical,1155201.0,29530.0,106.03,11070,1421,8,97.38,0.11
24-05-2009,Blithe Spirit,1069527.0,32431.0,73.01,8103,1479,8,68.48,3.77
24-05-2009,Chicago,894767.0,78872.0,73.22,7716,1080,8,89.31,5.03
24-05-2009,Desire Under the Elms,1070492.0,96815.0,56.23,6163,1403,8,54.91,16.04
24-05-2009,Exit the King,778685.0,19506.0,69.7,6980,1050,8,83.1,4.42
24-05-2009,God of Carnage,811569.0,17461.0,98.26,8700,1078,8,100.88,0.76
24-05-2009,Guys and Dolls,991197.0,28084.0,60.78,8176,1217,8,83.98,12.61
24-05-2009,Hair,1131831.0,-3967.0,86.32,10777,1412,8,95.41,-0.65
24-05-2009,In the Heights,1020448.0,52897.0,78.36,9890,1365,8,90.57,2.86
24-05-2009,Irena's Vow,603763.0,-11024.0,50.79,3499,947,8,46.19,-0.43
24-05-2009,Jersey Boys,846719.0,8210.0,105.4,9880,1222,8,101.06,-0.07
24-05-2009,Joe Turner's Come and Gone,614381.0,24601.0,48.81,5251,1018,8,64.48,8.64
24-05-2009,Mamma Mia!,1192560.0,24575.0,76.45,11695,1498,8,97.59,1.06
24-05-2009,Mary Poppins,1195594.0,111822.0,59.38,13112,1797,8,91.21,13.92
24-05-2009,Mary Stuart,789048.0,-28166.0,61.48,5216,1150,8,56.7,-2.96
24-05-2009,Next to Normal,572275.0,26855.0,60.7,5557,772,8,89.98,3.84
24-05-2009,Reasons to Be Pretty,597009.0,37400.0,48.25,3651,910,8,50.15,11.73
24-05-2009,Rock of Ages,685386.0,20297.0,59.39,7589,979,8,96.9,2.1
24-05-2009,Shrek the Musical,1301080.0,134405.0,70.22,10966,1735,8,79.01,13.8
24-05-2009,South Pacific,987400.0,-2784.0,109.15,7964,1041,8,95.63,0.34
24-05-2009,The 39 Steps,518320.0,19219.0,62.81,2678,589,8,56.83,6.21
24-05-2009,The Lion King,1304934.0,59967.0,86.03,13006,1654,8,98.29,2.63
24-05-2009,The Little Mermaid,1143296.0,115242.0,68.11,11390,1520,8,93.67,10.88
24-05-2009,The Norman Conquests,606879.0,-2979.0,60.18,5065,780,8,81.17,-1.68
24-05-2009,The Phantom of the Opera,1215993.0,113173.0,65.33,12402,1615,8,95.99,9.76
24-05-2009,The Philanthropist,540206.0,-7521.0,47.06,3910,740,8,66.05,-1.35
24-05-2009,Waiting for Godot,710755.0,-24303.0,59.55,6979,1004,8,86.89,-8.83
24-05-2009,West Side Story,1225805.0,3956.0,90.98,13682,1697,8,100.78,1.14
24-05-2009,Wicked,1409846.0,12205.0,97.86,14472,1809,8,100.0,0.0
31-05-2009,9 to 5,1485180.0,-50153.0,72.07,10487,1611,8,81.37,-9.55
31-05-2009,Accent on Youth,470140.0,22230.0,47.53,3681,650,8,70.79,18.64
31-05-2009,August: Osage County,749351.0,0.0,62.77,3131,979,8,39.98,0.0
31-05-2009,Avenue Q,628840.0,-48136.0,62.2,3897,796,8,61.2,-15.4
31-05-2009,Billy Elliot: The Musical,1277980.0,79692.0,111.34,11258,1421,8,99.03,1.65
31-05-2009,Blithe Spirit,1183830.0,-110453.0,69.88,6885,1479,8,58.19,-10.29
31-05-2009,Chicago,989860.0,-83167.0,76.33,6312,1080,8,73.06,-16.25
31-05-2009,Exit the King,861750.0,11236.0,72.2,6894,1050,8,82.07,-1.03
31-05-2009,God of Carnage,898170.0,56458.0,103.96,8766,1078,8,101.65,0.77
31-05-2009,Guys and Dolls,1126360.0,-67383.0,61.09,7032,1217,8,72.23,-11.75
31-05-2009,Hair,1257590.0,-63504.0,85.31,10160,1412,8,89.94,-5.47
31-05-2009,In the Heights,1159600.0,-88511.0,82.01,8370,1365,8,76.65,-13.92
31-05-2009,Irena's Vow,670848.0,-632.0,45.55,3887,947,8,51.31,5.12
31-05-2009,Jersey Boys,1123480.0,67768.0,113.1,9807,1222,8,100.32,-0.74
31-05-2009,Joe Turner's Come and Gone,676160.0,26899.0,49.42,5730,1001,8,71.55,7.07
31-05-2009,Mamma Mia!,1319520.0,-45262.0,78.69,10787,1498,8,90.01,-7.58
31-05-2009,Mary Poppins,1379200.0,-34641.0,64.16,11596,1797,8,80.66,-10.55
31-05-2009,Mary Stuart,873600.0,13924.0,66.6,5024,1150,8,54.61,-2.09
31-05-2009,Next to Normal,633368.0,19804.0,62.87,5680,772,8,91.97,1.99
31-05-2009,Reasons to Be Pretty,661040.0,-7945.0,45.95,3661,910,8,50.29,0.14
31-05-2009,Rock of Ages,778848.0,47681.0,66.57,7486,997,8,93.86,-3.04
31-05-2009,Shrek the Musical,1439800.0,-96500.0,73.8,9127,1735,8,65.76,-13.25
31-05-2009,South Pacific,987400.0,-84684.0,110.61,7093,1041,8,85.17,-10.46
31-05-2009,The 39 Steps,518320.0,-43620.0,46.81,2661,589,8,56.47,-0.36
31-05-2009,The Lion King,1482880.0,91240.0,94.26,12839,1654,8,97.03,-1.26
31-05-2009,The Little Mermaid,1299200.0,-76758.0,68.73,10171,1519,8,83.7,-9.97
31-05-2009,The Norman Conquests,666900.0,-7609.0,51.49,5772,780,8,92.5,11.33
31-05-2009,The Phantom of the Opera,1345685.0,-28838.0,71.05,10998,1615,8,85.12,-10.87
31-05-2009,The Philanthropist,627360.0,24351.0,52.6,3961,740,8,66.91,0.86
31-05-2009,Waiting for Godot,826585.0,84663.0,63.71,7852,1004,8,97.76,10.87
31-05-2009,West Side Story,1392960.0,61019.0,98.9,13203,1697,8,97.25,-3.53
31-05-2009,Wicked,1566495.0,136168.0,107.27,14472,1809,8,100.0,0.0
07-06-2009,9 to 5,1485180.0,-9123.0,75.78,9853,1611,8,76.45,-4.92
07-06-2009,Accent on Youth,470140.0,9543.0,52.76,3497,650,8,67.25,-3.54
07-06-2009,August: Osage County,829236.0,0.0,49.05,4169,979,8,53.23,0.0
07-06-2009,Avenue Q,628840.0,-16845.0,64.06,3521,796,8,55.29,-5.91
07-06-2009,Billy Elliot: The Musical,1265320.0,9310.0,113.14,11161,1421,8,98.18,-0.85
07-06-2009,Blithe Spirit,1183830.0,13725.0,73.41,6741,1479,8,56.97,-1.22
07-06-2009,Chicago,989860.0,5678.0,76.18,6399,1080,8,74.06,1.0
07-06-2009,Exit the King,861750.0,28235.0,73.03,7202,1050,8,85.74,3.67
07-06-2009,God of Carnage,898170.0,17606.0,105.34,8818,1078,8,102.25,0.6
07-06-2009,Guys and Dolls,1126360.0,-11611.0,70.17,5956,1217,8,61.18,-11.05
07-06-2009,Hair,1257590.0,57456.0,88.61,10430,1412,8,92.33,2.39
07-06-2009,In the Heights,1159600.0,10343.0,83.51,8344,1365,8,76.41,-0.24
07-06-2009,Irena's Vow,670848.0,-2681.0,41.68,4184,947,8,55.23,3.92
07-06-2009,Jersey Boys,1123480.0,-3561.0,113.5,9741,1222,8,99.64,-0.68
07-06-2009,Joe Turner's Come and Gone,676160.0,92606.0,50.51,7440,1001,8,92.91,21.36
07-06-2009,Mamma Mia!,1312030.0,-3216.0,80.43,10514,1498,8,87.73,-2.28
07-06-2009,Mary Poppins,1379200.0,-47723.0,66.73,10434,1797,8,72.58,-8.08
07-06-2009,Mary Stuart,873600.0,-569.0,65.05,5135,1150,8,55.82,1.21
07-06-2009,Next to Normal,552247.0,6354.0,67.85,5357,772,7,99.13,7.16
07-06-2009,Reasons to Be Pretty,661040.0,-7342.0,46.64,3449,910,8,47.38,-2.91
07-06-2009,Rock of Ages,778848.0,-35325.0,65.46,7073,997,8,88.68,-5.18
07-06-2009,Shrek the Musical,1494740.0,23131.0,64.2,10851,1733,8,78.27,12.51
07-06-2009,South Pacific,987400.0,28385.0,110.21,7376,1041,8,88.57,3.4
07-06-2009,The 39 Steps,518320.0,17447.0,53.88,2636,589,8,55.94,-0.53
07-06-2009,The Lion King,1482880.0,4485.0,95.87,12669,1654,8,95.75,-1.28
07-06-2009,The Little Mermaid,1299200.0,-72230.0,73.44,8535,1519,8,70.24,-13.46
07-06-2009,The Norman Conquests,666900.0,-36751.0,45.87,5678,780,8,90.99,-1.51
07-06-2009,The Phantom of the Opera,1345685.0,-45443.0,71.06,10358,1615,8,80.17,-4.95
07-06-2009,The Philanthropist,627360.0,13152.0,53.02,4178,740,8,70.57,3.66
07-06-2009,Waiting for Godot,826585.0,19809.0,65.04,7996,1004,8,99.55,1.79
07-06-2009,West Side Story,1392960.0,20184.0,101.57,13055,1697,8,96.16,-1.09
07-06-2009,Wicked,1566495.0,-6461.0,106.82,14472,1809,8,100.0,0.0
14-06-2009,9 to 5,1485180.0,75560.0,76.95,10685,1611,8,82.91,6.46
14-06-2009,Accent on Youth,470140.0,2358.0,50.37,3710,650,8,71.35,4.1
14-06-2009,August: Osage County,829236.0,21655.0,48.48,4665,979,8,59.56,6.33
14-06-2009,Avenue Q,628840.0,49659.0,64.05,4297,796,8,67.48,12.19
14-06-2009,Billy Elliot: The Musical,1277980.0,138588.0,123.26,11369,1421,8,100.01,1.83
14-06-2009,Blithe Spirit,1183830.0,83569.0,73.52,7867,1479,8,66.49,9.52
14-06-2009,Chicago,989860.0,77435.0,76.12,7422,1080,8,85.9,11.84
14-06-2009,Exit the King,861750.0,119926.0,80.38,8035,1050,8,95.65,9.91
14-06-2009,God of Carnage,898170.0,24644.0,108.1,8821,1078,8,102.28,0.03
14-06-2009,Guys and Dolls,1126360.0,152996.0,65.45,8723,1217,8,89.6,28.42
14-06-2009,Hair,1257590.0,138201.0,94.09,11292,1412,8,99.96,7.63
14-06-2009,In the Heights,1159600.0,92635.0,82.15,9610,1365,8,88.0,11.59
14-06-2009,Irena's Vow,670848.0,21846.0,41.42,4738,947,8,62.54,7.31
14-06-2009,Jersey Boys,1123480.0,49997.0,116.73,9900,1222,8,101.27,1.63
14-06-2009,Joe Turner's Come and Gone,676160.0,75617.0,55.19,8180,1001,8,102.15,9.24
14-06-2009,Mamma Mia!,1319520.0,116456.0,83.84,11475,1498,8,95.75,8.02
14-06-2009,Mary Poppins,1379200.0,158987.0,68.53,12480,1797,8,86.81,14.23
14-06-2009,Mary Stuart,873600.0,8862.0,64.67,5302,1150,8,57.63,1.81
14-06-2009,Next to Normal,633368.0,73788.0,74.87,5840,772,8,94.56,-4.57
14-06-2009,Reasons to Be Pretty,661040.0,100774.0,48.36,5410,910,8,74.31,26.93
14-06-2009,Rock of Ages,778848.0,132739.0,78.19,7620,997,8,95.54,6.86
14-06-2009,Shrek the Musical,1510000.0,182798.0,78.96,11138,1733,8,80.34,2.07
14-06-2009,South Pacific,987400.0,3153.0,109.26,7469,1041,8,89.69,1.12
14-06-2009,The 39 Steps,518320.0,17470.0,50.7,3146,589,8,66.77,10.83
14-06-2009,The Lion King,1482880.0,97646.0,99.16,13234,1654,8,100.02,4.27
14-06-2009,The Little Mermaid,1299200.0,141549.0,72.52,10594,1519,8,87.18,16.94
14-06-2009,The Norman Conquests,666900.0,34304.0,53.73,5486,780,8,87.92,-3.07
14-06-2009,The Phantom of the Opera,1345685.0,132582.0,72.53,11975,1615,8,92.69,12.52
14-06-2009,The Philanthropist,627360.0,24089.0,52.72,4658,740,8,78.68,8.11
14-06-2009,Waiting for Godot,826585.0,19444.0,67.76,7962,1004,8,99.13,-0.42
14-06-2009,West Side Story,1392960.0,43270.0,101.48,13493,1697,8,99.39,3.23
14-06-2009,Wicked,1566495.0,26206.0,108.63,14472,1809,8,100.0,0.0
21-06-2009,9 to 5,1485180.0,-22125.0,80.86,9895,1611,8,76.78,-6.13
21-06-2009,Accent on Youth,470140.0,-44483.0,35.57,4003,650,8,76.98,5.63
21-06-2009,August: Osage County,829236.0,56007.0,55.41,5092,979,8,65.02,5.46
21-06-2009,Avenue Q,628840.0,16586.0,63.18,4619,796,8,72.53,5.05
21-06-2009,Billy Elliot: The Musical,1277980.0,24046.0,125.37,11370,1421,8,100.02,0.01
21-06-2009,Blithe Spirit,1183830.0,26076.0,75.21,8037,1479,8,67.93,1.44
21-06-2009,Chicago,989860.0,37312.0,78.5,7672,1080,8,88.8,2.9
21-06-2009,God of Carnage,898170.0,15721.0,109.88,8821,1078,8,102.28,0.0
21-06-2009,Hair,1257590.0,32331.0,96.36,11361,1412,8,100.58,0.62
21-06-2009,In the Heights,1159600.0,0.0,82.15,9610,1365,8,88.0,0.0
21-06-2009,Irena's Vow,670848.0,-1234.0,36.88,5287,947,8,69.79,7.25
21-06-2009,Jersey Boys,1123480.0,-5167.0,116.18,9902,1222,8,101.29,0.02
21-06-2009,Mamma Mia!,1319520.0,2738.0,83.78,11516,1498,8,96.09,0.34
21-06-2009,Mary Poppins,1379200.0,15237.0,69.23,12574,1797,8,87.47,0.66
21-06-2009,Mary Stuart,873600.0,-22622.0,65.18,4914,1150,8,53.41,-4.22
21-06-2009,Next to Normal,633368.0,13649.0,75.97,5935,772,8,96.1,1.54
21-06-2009,Rock of Ages,778848.0,23850.0,79.82,7763,997,8,97.33,1.79
21-06-2009,Shrek the Musical,1510000.0,79083.0,81.54,11756,1733,8,84.8,4.46
21-06-2009,South Pacific,987400.0,52142.0,107.15,8103,1041,8,97.3,7.61
21-06-2009,The 39 Steps,530100.0,37417.0,55.31,3560,589,8,75.55,8.78
21-06-2009,The Lion King,1482880.0,14161.0,100.2,13238,1654,8,100.05,0.03
21-06-2009,The Little Mermaid,1299200.0,82084.0,75.83,11215,1519,8,92.29,5.11
21-06-2009,The Norman Conquests,666900.0,38391.0,57.51,5793,780,8,92.84,4.92
21-06-2009,The Phantom of the Opera,1345685.0,50376.0,74.37,12356,1615,8,95.63,2.94
21-06-2009,The Philanthropist,627360.0,15630.0,52.16,5008,740,8,84.59,5.91
21-06-2009,Waiting for Godot,826585.0,21720.0,68.35,8211,1004,8,102.23,3.1
21-06-2009,West Side Story,1392960.0,11005.0,100.78,13696,1697,8,100.88,1.49
21-06-2009,Wicked,1566495.0,7457.0,109.15,14472,1809,8,100.0,0.0
28-06-2009,9 to 5,1485180.0,-16632.0,78.9,9929,1611,8,77.04,0.26
28-06-2009,Accent on Youth,470140.0,20648.0,36.42,4477,650,8,86.1,9.12
28-06-2009,August: Osage County,829236.0,132442.0,58.98,7029,979,8,89.75,24.73
28-06-2009,Avenue Q,628840.0,43906.0,62.56,5366,796,8,84.27,11.74
28-06-2009,Billy Elliot: The Musical,1277980.0,-515.0,125.34,11368,1421,8,100.0,-0.02
28-06-2009,Blithe Spirit,1183830.0,-6825.0,74.47,8026,1479,8,67.83,-0.1
28-06-2009,Chicago,989860.0,17568.0,81.51,7604,1080,8,88.01,-0.79
28-06-2009,God of Carnage,898170.0,3676.0,110.58,8799,1078,8,102.03,-0.25
28-06-2009,Hair,1257590.0,36711.0,99.38,11385,1412,8,100.79,0.21
28-06-2009,In the Heights,1159600.0,0.0,87.21,9939,1365,8,91.02,0.0
28-06-2009,Irena's Vow,670848.0,142100.0,50.91,6622,947,8,87.41,17.62
28-06-2009,Jersey Boys,1123480.0,771.0,116.33,9896,1222,8,101.23,-0.06
28-06-2009,Mamma Mia!,1319520.0,23641.0,85.14,11610,1498,8,96.88,0.79
28-06-2009,Mary Poppins,1379200.0,-25416.0,73.96,11426,1797,8,79.48,-7.99
28-06-2009,Mary Stuart,873600.0,-7059.0,61.66,5080,1150,8,55.22,1.81
28-06-2009,Next to Normal,633368.0,29634.0,79.57,6039,772,8,97.78,1.68
28-06-2009,Rock of Ages,778848.0,36341.0,83.22,7882,997,8,98.82,1.49
28-06-2009,Shrek the Musical,1510000.0,-857.0,79.32,12074,1733,8,87.09,2.29
28-06-2009,South Pacific,987400.0,19900.0,107.59,8255,1041,8,99.12,1.82
28-06-2009,The 39 Steps,530100.0,1628.0,52.69,3768,589,8,79.97,4.42
28-06-2009,The Lion King,1482880.0,44995.0,108.36,12656,1654,8,95.65,-4.4
28-06-2009,The Little Mermaid,1299200.0,13336.0,78.21,11044,1519,8,90.88,-1.41
28-06-2009,The Norman Conquests,666900.0,-17158.0,62.54,5053,780,8,80.98,-11.86
28-06-2009,The Phantom of the Opera,1345685.0,16435.0,76.15,12284,1615,8,95.08,-0.55
28-06-2009,The Philanthropist,627360.0,35065.0,51.65,5736,740,8,96.89,12.3
28-06-2009,Waiting for Godot,826585.0,1964.0,68.22,8256,1004,8,102.79,0.56
28-06-2009,West Side Story,1392960.0,2323.0,100.62,13741,1697,8,101.22,0.34
28-06-2009,Wicked,1566495.0,26571.0,110.98,14472,1809,8,100.0,0.0
05-07-2009,9 to 5,1485180.0,-108299.0,69.81,9671,1611,8,75.04,-2.0
05-07-2009,Avenue Q,668680.0,-17072.0,64.29,4956,796,8,77.83,-6.44
05-07-2009,Billy Elliot: The Musical,1253100.0,-73885.0,118.83,11369,1421,8,100.01,0.01
05-07-2009,Blithe Spirit,1183830.0,-49351.0,68.58,7995,1479,8,67.57,-0.26
05-07-2009,Chicago,985680.0,-48793.0,81.33,7021,1080,8,81.26,-6.75
05-07-2009,God of Carnage,898170.0,-39531.0,107.54,8680,1078,8,100.65,-1.38
05-07-2009,Hair,1257590.0,-131987.0,91.23,10956,1412,8,96.99,-3.8
05-07-2009,In the Heights,1159600.0,-84080.0,75.12,10419,1365,8,95.41,4.39
05-07-2009,Jersey Boys,1123480.0,-49832.0,113.32,9719,1222,8,99.42,-1.81
05-07-2009,Mamma Mia!,1297905.0,-34715.0,79.8,11952,1498,8,99.73,2.85
05-07-2009,Mary Poppins,1379200.0,-66601.0,69.52,11198,1797,8,77.89,-1.59
05-07-2009,Mary Stuart,873600.0,-26132.0,56.39,5091,1150,8,55.34,0.12
05-07-2009,Next to Normal,633368.0,-61891.0,70.08,5974,772,8,96.73,-1.05
05-07-2009,Rock of Ages,778848.0,-86530.0,72.36,7869,997,8,98.66,-0.16
05-07-2009,Shrek the Musical,1510000.0,-104614.0,67.25,12686,1733,8,91.5,4.41
05-07-2009,South Pacific,987400.0,-142170.0,99.21,7519,1041,8,90.29,-8.83
05-07-2009,The 39 Steps,530100.0,-2563.0,53.09,3691,589,8,78.33,-1.64
05-07-2009,The Lion King,1482880.0,-77277.0,106.84,12113,1654,8,91.54,-4.11
05-07-2009,The Little Mermaid,1299200.0,-54160.0,77.98,10382,1519,8,85.43,-5.45
05-07-2009,The Norman Conquests,666900.0,4405.0,56.75,5646,780,8,90.48,9.5
05-07-2009,The Phantom of the Opera,1345685.0,-62156.0,76.67,11390,1615,8,88.16,-6.92
05-07-2009,Waiting for Godot,826585.0,-14066.0,65.88,8336,1004,8,103.78,0.99
05-07-2009,West Side Story,1392960.0,-128627.0,99.22,12639,1697,8,93.1,-8.12
05-07-2009,Wicked,1566495.0,-32957.0,108.91,14445,1809,8,99.81,-0.19
12-07-2009,9 to 5,1485180.0,19134.0,72.8,9537,1611,8,74.0,-1.04
12-07-2009,Avenue Q,676600.0,18346.0,69.58,4843,796,8,76.05,-1.78
12-07-2009,Billy Elliot: The Musical,1277980.0,84702.0,126.31,11367,1421,8,99.99,-0.02
12-07-2009,Blithe Spirit,1183830.0,56973.0,74.48,8127,1479,8,68.69,1.12
12-07-2009,Chicago,989860.0,46364.0,77.2,7997,1080,8,92.56,11.3
12-07-2009,God of Carnage,898170.0,37725.0,110.13,8818,1078,8,102.25,1.6
12-07-2009,Hair,1257590.0,78107.0,94.59,11392,1412,8,100.85,3.86
12-07-2009,In the Heights,1159600.0,27982.0,80.7,10045,1365,8,91.99,-3.42
12-07-2009,Jersey Boys,1123480.0,49663.0,116.35,9893,1222,8,101.2,1.78
12-07-2009,Mamma Mia!,1326155.0,40609.0,86.99,11430,1498,8,95.38,-4.35
12-07-2009,Mary Poppins,1379200.0,72626.0,72.61,11721,1797,8,81.53,3.64
12-07-2009,Mary Stuart,873600.0,15561.0,55.44,5459,1150,8,59.34,4.0
12-07-2009,Next to Normal,633368.0,13060.0,76.41,5650,772,8,91.48,-5.25
12-07-2009,Rock of Ages,778848.0,66201.0,83.09,7650,997,8,95.91,-2.75
12-07-2009,Shrek the Musical,1510000.0,93483.0,75.58,12524,1733,8,90.33,-1.17
12-07-2009,South Pacific,987400.0,71746.0,103.29,7917,1041,8,95.06,4.77
12-07-2009,The 39 Steps,530100.0,-5543.0,57.08,3336,589,8,70.8,-7.53
12-07-2009,The Lion King,1482880.0,134087.0,109.16,13084,1654,8,98.88,7.34
12-07-2009,The Little Mermaid,1299200.0,121850.0,81.96,11364,1519,8,93.52,8.09
12-07-2009,The Norman Conquests,666900.0,-1284.0,57.68,5532,780,8,88.65,-1.83
12-07-2009,The Phantom of the Opera,1345685.0,39266.0,76.57,11918,1615,8,92.24,4.08
12-07-2009,Waiting for Godot,946990.0,118945.0,80.71,8278,1004,8,103.06,-0.72
12-07-2009,West Side Story,1392960.0,83986.0,99.85,13400,1697,8,98.7,5.6
12-07-2009,Wicked,1566495.0,43486.0,111.71,14472,1809,8,100.0,0.19
19-07-2009,9 to 5,1485180.0,-31909.0,76.8,8624,1611,8,66.91,-7.09
19-07-2009,Avenue Q,676600.0,3338.0,72.01,4726,796,8,74.21,-1.84
19-07-2009,Billy Elliot: The Musical,1277980.0,7837.0,126.96,11370,1421,8,100.02,0.03
19-07-2009,Blithe Spirit,1183830.0,130655.0,77.43,9505,1479,8,80.33,11.64
19-07-2009,Chicago,1043160.0,32065.0,79.65,8154,1080,8,94.38,1.82
19-07-2009,God of Carnage,898170.0,18084.0,112.22,8815,1078,8,102.21,-0.04
19-07-2009,Hair,1257590.0,29603.0,97.45,11362,1412,8,100.58,-0.27
19-07-2009,In the Heights,1159600.0,43369.0,88.35,9667,1365,8,88.53,-3.46
19-07-2009,Jersey Boys,1123480.0,-3094.0,115.99,9897,1222,8,101.24,0.04
19-07-2009,Mamma Mia!,1326155.0,23382.0,89.72,11343,1498,8,94.65,-0.73
19-07-2009,Mary Poppins,1379200.0,30411.0,73.42,12006,1797,8,83.51,1.98
19-07-2009,Mary Stuart,873600.0,-12748.0,59.59,4865,1150,8,52.88,-6.46
19-07-2009,Next to Normal,633368.0,13808.0,79.19,5626,772,8,91.09,-0.39
19-07-2009,Rock of Ages,778848.0,15415.0,83.97,7753,997,8,97.2,1.29
19-07-2009,Shrek the Musical,1510000.0,24980.0,79.67,12194,1733,8,87.95,-2.38
19-07-2009,South Pacific,987400.0,-15533.0,102.83,7801,1041,8,93.67,-1.39
19-07-2009,The 39 Steps,530100.0,4918.0,58.82,3321,589,8,70.48,-0.32
19-07-2009,The Lion King,1482880.0,27596.0,110.04,13230,1654,8,99.98,1.1
19-07-2009,The Little Mermaid,1299200.0,65315.0,84.54,11790,1519,8,97.02,3.5
19-07-2009,The Norman Conquests,666900.0,33264.0,60.53,5822,780,8,93.3,4.65
19-07-2009,The Phantom of the Opera,1345685.0,66061.0,78.78,12421,1615,8,96.14,3.9
19-07-2009,West Side Story,1392960.0,-23527.0,100.15,13125,1697,8,96.68,-2.02
19-07-2009,Wicked,1566495.0,17736.0,112.93,14472,1809,8,100.0,0.0
26-07-2009,9 to 5,1485180.0,32289.0,77.29,8987,1611,8,69.73,2.82
26-07-2009,Avenue Q,676600.0,21454.0,73.26,4938,796,8,77.54,3.33
26-07-2009,Billy Elliot: The Musical,1277980.0,-23857.0,124.89,11368,1421,8,100.0,-0.02
26-07-2009,Burn the Floor,198028.0,0.0,49.33,2016,1062,0,94.92,0.0
26-07-2009,Chicago,1053960.0,59186.0,84.68,8368,1080,8,96.85,2.47
26-07-2009,God of Carnage,898170.0,10853.0,113.4,8819,1078,8,102.26,0.05
26-07-2009,Hair,1257590.0,-16263.0,96.11,11351,1412,8,100.49,-0.09
26-07-2009,In the Heights,1159600.0,14231.0,87.11,9967,1365,8,91.27,2.74
26-07-2009,Jersey Boys,1123480.0,7485.0,116.73,9898,1222,8,101.25,0.01
26-07-2009,Mamma Mia!,1326155.0,58327.0,92.44,11640,1498,8,97.13,2.48
